4718.29,8367.67
5102.75,8402.33
6297.79,8719.26
7720.87,9467.44
9315.28,9240.03
7655.53,8693.45
6446.31,8787.85
7801.36,8054.63
7424.75,7733.79
9265.83,8189.00
9311.42,8202.83
9503.70,7526.73
8883.32,7557.09
7421.67,7734.99
6428.77,7697.90
6692.71,8944.40
7708.87,8851.79
7822.56,7081.80
8151.94,6736.12
9510.96,6884.54
8854.11,6775.25
9411.36,6673.14
7806.72,6657.42
8053.81,6583.37
8433.96,6563.32
9417.80,6677.26
8436.91,6100.18
8069.74,5969.53
7313.43,6960.97
6399.42,5774.25
6217.90,6035.40
6211.34,5954.31
7669.14,7763.44
6589.56,7712.70
7991.72,7144.12
6296.46,6840.86
6733.21,7275.17
5214.10,7411.59
5012.63,7223.15
5340.80,7681.16
4953.40,8006.90
4729.66,8369.80
4793.57,8217.51
5624.62,5331.27
5013.66,5359.01
5381.35,5076.40
4546.40,5240.68
4836.56,5131.22
3773.67,6520.11
3586.89,6490.86
3763.37,6755.95
3463.83,6662.30
3449.35,6103.46
4530.62,6007.74
3851.31,7917.39
4028.05,7704.96
3473.61,7283.33
4123.47,7129.83
4227.21,7003.10
2764.26,6570.34
2521.11,6812.69
2509.43,6812.31
2282.64,6602.84
2033.14,6194.14
2141.63,6237.43
2440.68,6121.04
3076.83,6029.83
2992.36,6174.49
965.70,2793.29
1352.91,3288.23
83.90,1246.25
121.97,1247.42
293.93,1143.04
301.37,1143.34
444.80,465.80
1808.46,89.05
2609.14,980.38
3191.86,1230.53
3063.77,885.60
3300.23,313.87
2252.85,134.22
2599.72,175.49
3714.76,419.44
4330.24,189.65
4413.92,55.09
5013.06,163.45
5782.41,312.08
6089.24,314.85
6520.37,606.05
6713.11,297.42
7131.27,340.01
7545.96,245.86
7191.35,470.42
8665.75,696.44
8290.08,578.49
7869.42,940.13
7527.99,833.34
8337.78,451.05
10024.97,615.72
10332.99,622.01
10664.09,646.38
10759.95,1697.45
10452.89,1267.08
9557.82,1198.98
9161.02,1903.91
9886.20,1921.10
10292.87,1461.69
10408.31,1071.19
9976.45,1158.56
10500.96,2856.52
9903.16,2933.78
9300.66,3126.71
10204.14,3478.84
10392.93,3320.24
10567.25,3679.59
10519.92,3960.50
9313.68,3532.92
9116.07,3903.92
9090.14,3716.64
8197.76,3442.38
9274.91,2075.59
8159.33,2058.75
8423.40,2055.22
8710.61,2628.21
8230.28,3161.74
8228.85,3225.65
8001.03,3158.76
10580.02,3711.79
10013.45,4085.11
9563.61,3957.07
9098.11,4322.68
7015.22,4651.95
5579.76,4774.49
5545.32,4311.27
4285.64,4207.46
4245.73,4058.41
4201.88,4230.57
4402.89,4153.75
4770.00,3857.19
5029.70,3468.04
4972.27,4078.28
5304.84,3642.23
6158.24,4178.17
6316.86,3983.57
6735.46,3838.09
6505.00,3143.64
3924.86,2688.66
3776.32,2538.03
3896.69,2836.66
4856.65,1606.65
5018.68,1776.67
5129.75,1900.85
5070.36,1870.13
4822.36,2618.44
1152.57,3183.77
1247.93,2360.74
1634.82,4524.41
1111.51,4485.40
1785.97,4875.10
4454.35,5700.60
4976.81,6107.41
5099.97,6414.47
5417.44,1317.72
2829.04,3728.75
3387.69,3401.03
3362.07,4629.38
2464.91,4282.12
2841.25,4374.28
3579.76,4931.10
3969.43,4861.62
2102.89,3063.10
2598.79,2045.19
1670.29,1217.11
5955.97,1548.60
7001.32,1525.83
7315.16,2221.30
7432.94,3456.92
6305.37,3391.91
5902.27,2619.63
9457.70,4805.75
7420.28,5129.51
7841.29,5102.26
8374.49,4790.96
