 3517.03,  5340.83
 6551.77,  5028.06
12640.79,  9375.53
 7635.83,  9101.64
 2973.57,  6131.28
 5305.44,  3120.12
 7926.72,  4582.48
 7545.56,  3813.84
 6089.42,  4864.41
 5883.01,  8250.01
11375.97,  7846.94
 6649.36,  4552.48
 3295.02,  4810.86
10033.53,  3674.73
10474.36, 10443.01
 6190.97,  9069.65
 4608.54,  4645.30
 4020.00,  7288.53
 2147.20,  4231.98
 9317.39,  6579.50
 9862.15,  5517.06
 9572.54, 11629.90
 7464.82,  9992.27
 8221.36,  3817.24
 5799.57, 10054.06
 3479.81,  4134.22
 5814.17,  7640.20
 2617.51,  1985.65
 8307.75,  7728.18
10210.48,  8692.40
 8744.27,  8077.38
 8935.71, 10001.01
 3716.91,   757.16
 5223.21,  7036.74
12354.14,  8812.84
 4674.67,  5163.38
 8047.37, 11049.58
 7077.96,  6407.66
 4105.89,  7857.04
10501.32, 11141.47
 8271.58,  8847.25
11109.37,  6442.70
12599.83,  7933.75
 5447.91,  9057.38
 3011.43,  4186.19
 4111.56,  4045.16
 8534.12,  3433.09
 7090.22,  5648.09
10185.57,  4181.65
 4136.20,   521.95
12089.83,  6228.29
10981.05,  9160.45
10743.85,  5248.57
 6057.24,  6633.60
 8192.53,  6340.03
 6046.56,  2034.58
 9552.38,  4195.36
 3683.24,  7676.34
10587.77,  3798.24
 2932.29,  7386.68
 6436.43,  1801.39
 3617.92,  7100.64
 3932.17,  1801.84
 6513.91,  2372.22
 4621.56,  2758.52
12618.87,  5835.41
10855.70,  6969.76
13501.09,  6285.16
10480.62,  7209.01
 3792.84,  1318.30
 6970.78,  3593.39
 3125.81,  2625.74
11038.79, 10958.10
 4704.50,  8838.49
 5018.53,  1486.14
  997.37,  3694.46
 8913.38,  4854.86
 7917.08,  5106.54
 4265.70,  6027.00
11482.29,  6203.05
 8685.96,  5511.67
  535.09,  4423.46
 5269.83,  2499.15
11867.83,  3512.11
 5420.23,   525.27
 6414.97,   906.41
 1647.52,  4637.53
 6246.79,  8013.81
 2679.63,  2956.24
 3822.28,  3532.79
 3029.18,  2121.19
 5349.85,  3552.88
11424.57,  3875.37
 4692.94,  6846.41
 6545.26,  7656.75
11664.98,  5542.79
 5439.74,  8602.79
 6945.11,  7013.80
 9885.66,  8165.23
 2850.40,  5159.59
 9577.22,  4799.81
11071.74,  5596.12
 5888.05,  9651.38
 4396.26,  1507.07
12614.77,  6752.70
 4139.20,  4589.31
11446.00, 10381.16
 2219.45,  5648.52
 7051.90,  9011.29
 6834.92,  2015.20
 3985.47,  2263.82
 9011.64,  9171.60
 9922.16,  7685.86
 3409.68,  5988.07
11194.33,  8529.57
10364.29,  7885.38
 8794.04,  6769.04
 7229.11,  8199.66
 6318.88,  3335.23
 4968.97,  5506.17
10000.44,  5981.81
 4386.75,  8298.86
10532.14,  9181.50
 9088.62,  7483.15
 7535.80,  5518.15
11824.08,  6644.15
 4301.25,  3390.24
 7717.72,  8571.04
 8557.18,  4487.41
 8064.53,  2804.53
 5738.53,  3054.16
 4990.64,  6212.01
 6417.47,  8715.03
 9687.05,  9730.07
 3195.14,  3753.46
 5152.59,  4413.22
 7090.53,  2362.38
 3602.89,  8275.53
 2440.18,  2426.79
 6269.00,  7131.66
 5200.72,  5085.06
 4135.15,  6814.03
 6670.72,  8261.27
 8433.00,  4998.80
11353.79,  9639.72
 9102.15,  4196.19
12090.52,  4314.55
 8393.34,  8422.35
 4392.25,   940.43
10581.71,  6635.80
 7810.11,  6622.40
11349.54,  7328.06
 3449.96,  1691.99
 4805.92,  3215.22
 7166.96,  7560.99
 7372.18,  6812.84
 9860.67, 11001.30
 4137.36,  5563.99
 9197.81, 11235.27
 9338.63,  8366.42
 7402.01,  3394.48
 7713.00, 11584.75
 7158.96,  4430.95
10000.95,  7278.09
 9542.61,  7914.99
 6919.40,  1592.45
 6507.45,  4015.71
 5324.60,  1063.66
 7214.11, 11054.34
 4792.27,  7659.61
 9213.04, 10353.75
13251.32,  6782.00
 4420.46,  2252.84
 1774.38,  3751.37
12246.29,  8276.72
 7637.09,  2509.31
 2786.88,  6966.45
11535.01,  8228.69
12005.86,  7664.14
 1563.27,  5803.60
10659.18,  4598.69
 9987.20, 11454.81
 4589.98,  3850.90
 5627.26,  5348.09
 6193.52,  2786.11
 1063.74,  4988.21
 8560.50,  9749.30
 3884.14,  5060.84
 5752.44,  6292.81
 9048.47,  6203.57
10181.97,  5198.21
 2305.63,  6188.23
 6633.64,  9451.68
 7671.16,  5900.31
 8492.43, 10322.35
 5395.27,  9773.66
 3985.67,  2832.14
 8402.90,  7144.99
 8288.29,  5712.50
12169.96,  5755.79
