4729.66, 8369.80
10024.97, 615.72
5579.76, 4774.49
10408.31, 1071.19
5102.75, 8402.33
6520.37, 606.05
4530.62, 6007.74
10580.02, 3711.79
3362.07, 4629.38
9116.07, 3903.92
4953.40, 8006.90
2598.79, 2045.19
9457.70, 4805.75
5782.41, 312.08
7806.72, 6657.42
2829.04, 3728.75
8069.74, 5969.53
2521.11, 6812.69
9098.11, 4322.68
1670.29, 1217.11
6735.46, 3838.09
1247.93, 2360.74
5214.10, 7411.59
8337.78, 451.05
5624.62, 5331.27
9976.45, 1158.56
6399.42, 5774.25
7545.96, 245.86
3463.83, 6662.30
9313.68, 3532.92
3076.83, 6029.83
9411.36, 6673.14
1152.57, 3183.77
7841.29, 5102.26
3191.86, 1230.53
7313.43, 6960.97
9886.20, 1921.10
7669.14, 7763.44
3776.32, 2538.03
6733.21, 7275.17
5129.75, 1900.85
7991.72, 7144.12
1808.46, 89.05
6158.24, 4178.17
301.37, 1143.34
5902.27, 2619.63
6446.31, 8787.85
6505.00, 3143.64
9265.83, 8189.00
5304.84, 3642.23
83.90, 1246.25
4836.56, 5131.22
10452.89, 1267.08
4972.27, 4078.28
10500.96, 2856.52
4285.64, 4207.46
7720.87, 9467.44
8159.33, 2058.75
4227.21, 7003.10
2252.85, 134.22
7015.22, 4651.95
2599.72, 175.49
5381.35, 5076.40
10759.95, 1697.45
5545.32, 4311.27
293.93, 1143.04
5013.66, 5359.01
9557.82, 1198.98
4245.73, 4058.41
10292.87, 1461.69
4454.35, 5700.60
7527.99, 833.34
8883.32, 7557.09
5029.70, 3468.04
10332.99, 622.01
5012.63, 7223.15
6713.11, 297.42
7801.36, 8054.63
7131.27, 340.01
3449.35, 6103.46
9417.80, 6677.26
1352.91, 3288.23
7421.67, 7734.99
965.70, 2793.29
9090.14, 3716.64
1111.51, 4485.40
8230.28, 3161.74
2992.36, 6174.49
8854.11, 6775.25
3579.76, 4931.10
8710.61, 2628.21
9311.42, 8202.83
3586.89, 6490.86
7001.32, 1525.83
9503.70, 7526.73
3924.86, 2688.66
6428.77, 7697.90
1634.82, 4524.41
9274.91, 2075.59
3969.43, 4861.62
444.80, 465.80
8228.85, 3225.65
3473.61, 7283.33
5013.06, 163.45
6211.34, 5954.31
8665.75, 696.44
3773.67, 6520.11
7191.35, 470.42
